Cell ID,AP maximum rate of rise (Upstroke) (mV/ms),Age (postnatal days),Anatomical Structure,Brain hemisphere,Cortical layer,Fluorescent protein positive,Genotype (full),Latency,Sex,T type assignment probability,T type class,T type class assignment probability,T type subclass,T type subclass assignment probability,VISp Viewer MET type,VISp Viewer T type,tau,VISp_T_1,VISp_T_2,VISp_T_3,CTKE_T_1,CTKE_T_2,CTKE_T_3,VISp_MET_1,VISp_MET_2,VISp_MET_3
703141516,208.67657772528,52,VISl,right,L6b,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02182,M,0.85,MGE interneuron,1.0,Sst Chodl interneuron,0.85,,Sst Chodl,39.0572520680735,Sst,Sst_Chodl,Sst_Chodl,unk,unk,unk,unk,unk,unk
703154406,263.339863338395,52,VISl,left,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01088,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Calb2 Pdlim5,33.766357647282,Sst,Sst_Calb2,Sst_Calb2_Pdlim5,unk,unk,unk,unk,unk,unk
703158517,242.641551080397,52,VISp,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02668,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Esm1,26.0889570611667,Sst,Sst_Esm1,Sst_Esm1,unk,unk,unk,unk,unk,unk
703165931,364.97272291411,52,VISl,right,L2/3,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03234,M,0.91,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Calb2 Pdlim5,37.1128731483747,Sst,Sst_Calb2,Sst_Calb2_Pdlim5,unk,unk,unk,unk,unk,unk
703169690,352.56572145097,52,VISpor,left,L6b,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.00366,M,0.55,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Th Sst,10.7212802272484,Pvalb,Pvalb_Th,Pvalb_Th_Sst,unk,unk,unk,unk,unk,unk
703201141,327.986548085416,52,VISpor,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01956,M,0.55,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Hpse Cbln4,14.5432747181839,Sst,Sst_Hpse,Sst_Hpse_Cbln4,unk,unk,unk,unk,unk,unk
703213088,316.275362299515,56,VISp,left,L6a,positive,Th-P2A-FlpO/wt;Ai65F/wt,0.01988,M,0.57,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Sema3e Kank4,8.47934288665645,Pvalb,Pvalb_Sema3e,Pvalb_Sema3e_Kank4,unk,unk,unk,unk,unk,unk
703213182,128.158973345131,56,VISp,left,L6a,positive,Th-P2A-FlpO/wt;Ai65F/wt,0.00786,M,1.0,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Gpr149 Islr,12.6942893393403,Pvalb,Pvalb_Gpr149,Pvalb_Gpr149_Islr,unk,unk,unk,unk,unk,unk
703219562,323.695551308496,52,VISpl,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02236,M,0.57,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Calb2 Pdlim5,28.864228957309,Sst,Sst_Calb2,Sst_Calb2_Pdlim5,unk,unk,unk,unk,unk,unk
703231431,310.435900503563,56,VISl,left,L6a,positive,Th-P2A-FlpO/wt;Ai65F/wt,0.0099,M,1.0,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Th Sst,8.90735980092028,Pvalb,Pvalb_Th,Pvalb_Th_Sst,unk,unk,unk,unk,unk,unk
703232472,262.897117548998,52,VISpl,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.04242,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Rxfp1 Prdm8,18.5898764903434,Sst,Sst_Rxfp1,Sst_Rxfp1_Prdm8,unk,unk,unk,unk,unk,unk
703238991,409.423664424604,52,VISp,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03484,M,0.92,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Myh8 Etv1,19.4830201439479,Sst,Sst_Myh8,Sst_Myh8_Etv1,unk,unk,unk,unk,unk,unk
703267286,305.826354316907,55,VISp,left,L2/3,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01964,M,0.22,CGE interneuron,0.98,Vip interneuron,0.77,,Vip Crispld2 Htr2c,13.408994926588,Vip,Vip_Crispld2,Vip_Crispld2_Htr2c,unk,unk,unk,unk,unk,unk
703267355,289.948992828776,52,VISp,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0271,M,0.35,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Calb2 Pdlim5,13.2417641028689,Sst,Sst_Calb2,Sst_Calb2_Pdlim5,unk,unk,unk,unk,unk,unk
703270805,249.907807678154,52,VISp,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03566,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Rxfp1 Prdm8,26.6606305164913,Sst,Sst_Rxfp1,Sst_Rxfp1_Prdm8,unk,unk,unk,unk,unk,unk
703271595,202.796914384206,56,VISp,left,L6a,positive,Th-P2A-FlpO/wt;Ai65F/wt,0.00742,M,1.0,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Gabrg1,8.22475798029702,Pvalb,Pvalb_Gabrg1,Pvalb_Gabrg1,unk,unk,unk,unk,unk,unk
703271625,336.608062131496,55,VISp,left,L4,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0046,M,0.77,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Ptprt Pkp2,11.6254739787508,Vip,Vip_Ptprt,Vip_Ptprt_Pkp2,unk,unk,unk,unk,unk,unk
703274690,290.669620676061,52,VISp,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0274,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Calb2 Pdlim5,28.9347463481927,Sst,Sst_Calb2,Sst_Calb2_Pdlim5,unk,unk,unk,unk,unk,unk
703274727,281.07900531071,52,VISp,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0121,M,0.55,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Gabrg1,6.6362906714408,Pvalb,Pvalb_Gabrg1,Pvalb_Gabrg1,unk,unk,unk,unk,unk,unk
703275551,311.901341928583,52,VISp,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0195,M,0.54,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Crhr2 Efemp1,12.4795455834851,Sst,Sst_Crhr2,Sst_Crhr2_Efemp1,unk,unk,unk,unk,unk,unk
703276947,228.942742483558,55,VISpm,left,L5,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01816,M,0.99,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Arhgap36 Hmcn1,16.6914139522673,Vip,Vip_Arhgap36,Vip_Arhgap36_Hmcn1,unk,unk,unk,unk,unk,unk
703283610,345.295481010576,52,VISp,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03264,M,0.84,MGE interneuron,1.0,Sst interneuron,1.0,Sst-MET-12,Sst Crh 4930553C11Rik,10.2737520258381,Sst,Sst_Crh,Sst_Crh_4930553C11Rik,unk,unk,unk,Sst,Sst_MET,
703286461,374.641981875793,52,VISpm,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02386,M,0.56,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Tac2 Tacstd2,25.4453490110423,Sst,Sst_Tac2,Sst_Tac2_Tacstd2,unk,unk,unk,unk,unk,unk
703288237,266.522223691052,55,VISp,right,L2/3,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02082,M,1.0,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Lect1 Oxtr,19.9706045691515,Vip,Vip_Lect1,Vip_Lect1_Oxtr,unk,unk,unk,unk,unk,unk
703443928,234.390986196839,53,VISp,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.00896,M,1.0,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Calb1 Sst,7.979505952225,Pvalb,Pvalb_Calb1,Pvalb_Calb1_Sst,unk,unk,unk,unk,unk,unk
703512183,353.966835285688,53,VISp,left,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.00818,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Hpse Cbln4,13.2717836238842,Sst,Sst_Hpse,Sst_Hpse_Cbln4,unk,unk,unk,unk,unk,unk
703565134,320.4153593027,53,VISp,left,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.00506000000000006,M,0.45,MGE interneuron,1.0,Sst interneuron,0.55,,Pvalb Reln Itm2a,8.4840416408292,Pvalb,Pvalb_Reln,Pvalb_Reln_Itm2a,unk,unk,unk,unk,unk,unk
703565379,322.443614882422,57,VISp,right,L6a,positive,Th-P2A-FlpO/wt;Ai65F/wt,0.00636,M,1.0,MGE interneuron,1.0,Pvalb interneuron,1.0,Pvalb-MET-2,Pvalb Th Sst,7.3259224887929,Pvalb,Pvalb_Th,Pvalb_Th_Sst,unk,unk,unk,Pvalb,Pvalb_MET,
703570927,317.528912388676,53,VISp,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03816,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Rxfp1 Eya1,20.6531975750042,Sst,Sst_Rxfp1,Sst_Rxfp1_Eya1,unk,unk,unk,unk,unk,unk
703591588,316.154233108338,53,VISp,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.04982,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Rxfp1 Prdm8,15.4911689463517,Sst,Sst_Rxfp1,Sst_Rxfp1_Prdm8,unk,unk,unk,unk,unk,unk
703610080,318.648744989064,53,VISp,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02518,M,0.85,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Esm1,40.545361009148,Sst,Sst_Esm1,Sst_Esm1,unk,unk,unk,unk,unk,unk
703660316,291.273388894157,53,VISp,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03314,M,0.65,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Crhr2 Efemp1,23.9060803239083,Sst,Sst_Crhr2,Sst_Crhr2_Efemp1,unk,unk,unk,unk,unk,unk
703963200,364.833887649457,54,VISp,left,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.041,M,0.72,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Crhr2 Efemp1,22.5999582882417,Sst,Sst_Crhr2,Sst_Crhr2_Efemp1,unk,unk,unk,unk,unk,unk
703972537,256.444880792421,54,VISp,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03266,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Myh8 Etv1,24.2998225636902,Sst,Sst_Myh8,Sst_Myh8_Etv1,unk,unk,unk,unk,unk,unk
703992393,382.515289316545,54,VISp,left,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01304,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Hpse Cbln4,17.4200487845616,Sst,Sst_Hpse,Sst_Hpse_Cbln4,unk,unk,unk,unk,unk,unk
704012357,357.083601547264,54,VISp,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01808,M,0.7,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Hpse Cbln4,11.9372542421046,Sst,Sst_Hpse,Sst_Hpse_Cbln4,unk,unk,unk,unk,unk,unk
704012705,371.830415744877,54,VISp,left,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0265,M,0.99,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Mme Fam114a1,18.5283602605081,Sst,Sst_Mme,Sst_Mme_Fam114a1,unk,unk,unk,unk,unk,unk
704047023,331.765860300981,54,VISp,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03474,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,Sst-MET-4,Sst Calb2 Pdlim5,18.0955045445512,Sst,Sst_Calb2,Sst_Calb2_Pdlim5,unk,unk,unk,Sst,Sst_MET,
704047351,264.79647627173,54,VISp,left,L2/3,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03676,M,0.39,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Tac1 Tacr3,20.0644398873622,Sst,Sst_Tac1,Sst_Tac1_Tacr3,unk,unk,unk,unk,unk,unk
704070516,262.599091583278,54,VISp,left,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01144,M,0.94,MGE interneuron,1.0,Pvalb interneuron,0.95,,Pvalb Th Sst,7.18829605849151,Pvalb,Pvalb_Th,Pvalb_Th_Sst,unk,unk,unk,unk,unk,unk
704071039,306.936169551362,54,VISp,left,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01784,M,0.73,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Crhr2 Efemp1,17.297492053749,Sst,Sst_Crhr2,Sst_Crhr2_Efemp1,unk,unk,unk,unk,unk,unk
704077752,398.402129755786,54,VISpm,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0168,M,0.33,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Mme Fam114a1,11.4630412135501,Sst,Sst_Mme,Sst_Mme_Fam114a1,unk,unk,unk,unk,unk,unk
704086017,298.376144547221,58,VISp,right,L6a,positive,Th-P2A-FlpO/wt;Ai65F/wt,0.01246,F,1.0,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Th Sst,7.6131580690282,Pvalb,Pvalb_Th,Pvalb_Th_Sst,unk,unk,unk,unk,unk,unk
704115865,313.05438232688,54,VISpm,left,L2/3,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03124,M,0.23,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Calb2 Necab1,37.6306411873107,Sst,Sst_Calb2,Sst_Calb2_Necab1,unk,unk,unk,unk,unk,unk
704242323,307.848430170603,58,VISl,right,L5,positive,Th-P2A-FlpO/wt;Ai65F/wt,0.0161199999999999,F,0.41,MGE interneuron,0.54,Pvalb interneuron,0.54,,Pvalb Gpr149 Islr,8.69472404258354,Pvalb,Pvalb_Gpr149,Pvalb_Gpr149_Islr,unk,unk,unk,unk,unk,unk
704261937,396.72795753751,58,VISp,left,L2/3,positive,Vip-IRES-Cre/wt;Npy-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,0.01606,F,0.57,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Chat Htr1f,14.9052924619188,Vip,Vip_Chat,Vip_Chat_Htr1f,unk,unk,unk,unk,unk,unk
704272923,237.669479941652,58,VISp,left,L2/3,positive,Vip-IRES-Cre/wt;Npy-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,0.01654,F,1.0,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Pygm C1ql1,19.1996890589698,Vip,Vip_Pygm,Vip_Pygm_C1ql1,unk,unk,unk,unk,unk,unk
704276233,290.138531189685,58,VISp,right,L5,positive,Th-P2A-FlpO/wt;Ai65F/wt,0.0129999999999999,F,0.99,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Gabrg1,9.47317029203118,Pvalb,Pvalb_Gabrg1,Pvalb_Gabrg1,unk,unk,unk,unk,unk,unk
704280075,329.703605144053,58,VISp,right,L5,positive,Vip-IRES-Cre/wt;Npy-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,0.0164,F,0.5,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Arhgap36 Hmcn1,12.6550445057118,Vip,Vip_Arhgap36,Vip_Arhgap36_Hmcn1,unk,unk,unk,unk,unk,unk
704284060,303.781251843671,57,VISp,left,L2/3,positive,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01938,F,0.56,CGE interneuron,1.0,Sncg interneuron,0.56,,Sncg Vip Itih5,16.8067215076428,Sncg,Sncg_Vip,Sncg_Vip_Itih5,unk,unk,unk,unk,unk,unk
704285908,349.893290472762,58,VISpm,right,L2/3,positive,Vip-IRES-Cre/wt;Npy-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,0.01762,F,1.0,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Pygm C1ql1,12.2125083243357,Vip,Vip_Pygm,Vip_Pygm_C1ql1,unk,unk,unk,unk,unk,unk
704394422,340.919271943901,55,VISpm,left,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0299,M,0.6,MGE interneuron,0.62,Sst interneuron,0.62,,Sst Nts,23.7342035287383,Sst,Sst_Nts,Sst_Nts,unk,unk,unk,unk,unk,unk
704402841,195.436731652328,55,VISp,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02806,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Rxfp1 Prdm8,13.4219950163529,Sst,Sst_Rxfp1,Sst_Rxfp1_Prdm8,unk,unk,unk,unk,unk,unk
704410009,278.744174655849,55,VISp,right,L4,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0201,M,0.98,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Hpse Sema3c,27.6646031963072,Sst,Sst_Hpse,Sst_Hpse_Sema3c,unk,unk,unk,unk,unk,unk
704411495,376.997578346469,55,VISp,left,L2/3,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.00848,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Mme Fam114a1,9.9151739687502,Sst,Sst_Mme,Sst_Mme_Fam114a1,unk,unk,unk,unk,unk,unk
704422207,321.661609722329,55,VISp,right,L2/3,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0471,M,0.54,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Hpse Cbln4,18.7063730679293,Sst,Sst_Hpse,Sst_Hpse_Cbln4,unk,unk,unk,unk,unk,unk
704444653,320.207674175796,55,VISp,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.05242,M,0.99,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Rxfp1 Prdm8,18.6093304338023,Sst,Sst_Rxfp1,Sst_Rxfp1_Prdm8,unk,unk,unk,unk,unk,unk
704462624,281.522778947529,55,VISpm,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02266,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Calb2 Pdlim5,29.676972730415,Sst,Sst_Calb2,Sst_Calb2_Pdlim5,unk,unk,unk,unk,unk,unk
704482491,413.101873895853,55,VISpm,right,L4,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03804,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Calb2 Pdlim5,23.6510495470537,Sst,Sst_Calb2,Sst_Calb2_Pdlim5,unk,unk,unk,unk,unk,unk
704500129,406.389961808615,55,VISp,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0152,M,0.13,MGE interneuron,0.55,Sst interneuron,0.55,,Serpinf1 Aqp5 Vip,10.9180785321653,Serpinf1,Serpinf1_Aqp5,Serpinf1_Aqp5_Vip,unk,unk,unk,unk,unk,unk
704531371,331.442647523691,55,VISpm,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03226,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Calb2 Pdlim5,18.4059257928222,Sst,Sst_Calb2,Sst_Calb2_Pdlim5,unk,unk,unk,unk,unk,unk
704576178,150.529169803314,55,VISp,right,L2/3,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.05108,M,0.5,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Tac1 Htr1d,7.01672340933357,Sst,Sst_Tac1,Sst_Tac1_Htr1d,unk,unk,unk,unk,unk,unk
704652028,311.459870837866,59,VISp,right,L2/3,positive,Th-P2A-FlpO/wt;Ai65F/wt,0.00716,F,1.0,CGE interneuron,1.0,Vip interneuron,1.0,,Vip Lmo1 Fam159b,21.8298768562555,Vip,Vip_Lmo1,Vip_Lmo1_Fam159b,unk,unk,unk,unk,unk,unk
704670940,199.981477388636,55,VISp,left,L1,positive,Vipr2-IRES2-Cre/wt;Slc32a1-T2A-FlpO/wt;Ai65(RCFL-tdT)/wt,0.01604,F,1.0,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Vipr2,7.78610560212087,Pvalb,Pvalb_Vipr2,Pvalb_Vipr2,unk,unk,unk,unk,unk,unk
704701827,401.932130557817,55,VISp,left,L6a,positive,Vipr2-IRES2-Cre/wt;Slc32a1-T2A-FlpO/wt;Ai65(RCFL-tdT)/wt,0.03664,F,0.99,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Rxfp1 Eya1,16.1427852268545,Sst,Sst_Rxfp1,Sst_Rxfp1_Eya1,unk,unk,unk,unk,unk,unk
704728420,381.57342260607,59,VISp,right,L6a,positive,Th-P2A-FlpO/wt;Ai65F/wt,0.01,F,0.99,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Akr1c18 Ntf3,7.5220335121185,Pvalb,Pvalb_Akr1c18,Pvalb_Akr1c18_Ntf3,unk,unk,unk,unk,unk,unk
704745296,242.276402116539,59,VISp,left,L5,positive,Th-P2A-FlpO/wt;Ai65F/wt,0.00744,F,0.56,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Gpr149 Islr,12.534936422468,Pvalb,Pvalb_Gpr149,Pvalb_Gpr149_Islr,unk,unk,unk,unk,unk,unk
704755753,354.96701019504,59,VISp,right,L6a,positive,Th-P2A-FlpO/wt;Ai65F/wt,0.00986,F,0.66,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Akr1c18 Ntf3,5.70657789694627,Pvalb,Pvalb_Akr1c18,Pvalb_Akr1c18_Ntf3,unk,unk,unk,unk,unk,unk
704759096,464.510617942677,55,VISp,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.00683999999999995,M,0.56,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Hpse Cbln4,13.0878541746627,Sst,Sst_Hpse,Sst_Hpse_Cbln4,unk,unk,unk,unk,unk,unk
704759134,353.864581201766,59,VISp,left,L6a,positive,Th-P2A-FlpO/wt;Ai65F/wt,0.0235,F,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Rxfp1 Prdm8,12.932146041696,Sst,Sst_Rxfp1,Sst_Rxfp1_Prdm8,unk,unk,unk,unk,unk,unk
704760377,297.944314619419,59,VISp,right,L6a,positive,Th-P2A-FlpO/wt;Ai65F/wt,0.01616,F,0.94,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Akr1c18 Ntf3,9.32908339852797,Pvalb,Pvalb_Akr1c18,Pvalb_Akr1c18_Ntf3,unk,unk,unk,unk,unk,unk
704762338,304.463110525815,55,VISp,left,L2/3,positive,Vipr2-IRES2-Cre/wt;Slc32a1-T2A-FlpO/wt;Ai65(RCFL-tdT)/wt,0.0072,F,1.0,MGE interneuron,1.0,Pvalb interneuron,1.0,,Pvalb Vipr2,9.64653885308107,Pvalb,Pvalb_Vipr2,Pvalb_Vipr2,unk,unk,unk,unk,unk,unk
704768671,278.731115692872,55,VISl,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03064,M,0.68,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Crh 4930553C11Rik,20.8241406199174,Sst,Sst_Crh,Sst_Crh_4930553C11Rik,unk,unk,unk,unk,unk,unk
704769317,306.659820551791,59,VISp,right,L6a,positive,Th-P2A-FlpO/wt;Ai65F/wt,0.0378,F,0.99,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Rxfp1 Prdm8,18.0916779013848,Sst,Sst_Rxfp1,Sst_Rxfp1_Prdm8,unk,unk,unk,unk,unk,unk
704985586,330.342173909817,58,VISpm,left,L4,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.03308,M,0.92,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Calb2 Pdlim5,26.5637934072244,Sst,Sst_Calb2,Sst_Calb2_Pdlim5,unk,unk,unk,unk,unk,unk
705109441,293.898173372739,58,VISp,left,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0383199999999999,M,0.37,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Esm1,25.1589989329291,Sst,Sst_Esm1,Sst_Esm1,unk,unk,unk,unk,unk,unk
705173927,311.833692018073,58,VISp,right,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01254,M,0.97,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Crhr2 Efemp1,20.3127441939166,Sst,Sst_Crhr2,Sst_Crhr2_Efemp1,unk,unk,unk,unk,unk,unk
705179319,190.455756157875,58,VISp,right,L2/3,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01786,M,0.96,MGE interneuron,1.0,Pvalb interneuron,0.98,,Pvalb Tpbg,179.050113855581,Pvalb,Pvalb_Tpbg,Pvalb_Tpbg,unk,unk,unk,unk,unk,unk
705209114,302.343685021883,58,VISpm,left,L6a,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.0092,F,1.0,MGE interneuron,1.0,Sst Chodl interneuron,1.0,,Sst Chodl,26.7479874656353,Sst,Sst_Chodl,Sst_Chodl,unk,unk,unk,unk,unk,unk
705215172,225.288606446643,58,VISp,right,L2/3,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.04536,M,0.38,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Tac1 Tacr3,15.6127076958849,Sst,Sst_Tac1,Sst_Tac1_Tacr3,unk,unk,unk,unk,unk,unk
705217315,441.345094643421,58,VISp,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.02834,M,0.57,MGE interneuron,1.0,Sst interneuron,1.0,Sst-MET-9,Sst Tac2 Tacstd2,16.2242517764632,Sst,Sst_Tac2,Sst_Tac2_Tacstd2,unk,unk,unk,Sst,Sst_MET,
705220380,284.968014257569,58,VISp,right,L5,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01764,M,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Esm1,25.4371479967155,Sst,Sst_Esm1,Sst_Esm1,unk,unk,unk,unk,unk,unk
705245410,321.853344772278,58,VISp,right,L4,positive,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,0.01016,F,1.0,MGE interneuron,1.0,Sst interneuron,1.0,,Sst Hpse Cbln4,10.6857553839465,Sst,Sst_Hpse,Sst_Hpse_Cbln4,unk,unk,unk,unk,unk,unk
